propertyCode,precio_anunciado,barrio_code,distrito_code,barrio_rescatado,sin_barrio,planta_imputada,ascensor_desde_descripcion,sin_descripcion,fuera_de_rango,CONSTRUCTEDAREA,ROOMNUMBER,BATHNUMBER,precio_estimado_2018,indice_venta,precio_estimado,factor_renta_mensual,renta_mensual_estimada,tipologia_casa,superficie_fuera_de_dominio,a_reformar,ocupada,fuera_de_dominio,distrito,alquiler_distrito_eur_m2_2026,anunciado / estimado
109488632,1170000.0,046,04,False,False,False,False,False,True,161.0,4,3,590745.44,1.8766123722225168,1108600.1968465035,0.0019512838033895418,2163.1936085410402,False,False,False,False,False,Salamanca,19.77461679945292,1.055384983087819
111208925,1245000.0,055,05,False,False,False,False,False,False,178.0,4,2,816627.6,1.6700715368729793,1363826.552736681,0.0023384882833218804,3189.292414057999,False,False,False,False,False,Chamartín,18.388855162033455,0.9128726798153025
111523851,2990000.0,162,16,False,False,True,True,False,False,450.0,5,6,,1.6317102565250337,,0.0027028857740617703,,True,True,False,False,True,Hortaleza,14.589315759435864,
111588513,1095000.0,034,03,False,False,False,False,False,False,105.0,3,2,592029.06,1.7929648066474984,1061487.273575012,0.0021651669060346315,2298.2971159215454,False,False,False,False,False,Retiro,17.253540940727106,1.0315714820697939
111278716,945000.0,034,03,False,False,False,False,False,False,104.0,3,2,496881.88,1.7929648066474984,890891.7149360215,0.0021651669060346315,1928.9292580399126,False,False,False,False,False,Retiro,17.253540940727106,1.0607349739107903
106408678,1295000.0,042,04,False,False,False,False,False,False,113.0,3,2,617472.56,1.8766123722225168,1158756.6502954413,0.0019512838033895418,2261.0630837914136,False,False,False,False,False,Salamanca,19.77461679945292,1.1175771890239607
109782577,898000.0,045,04,False,False,False,False,False,False,73.0,2,2,479762.62,1.8766123722225168,900328.4778049517,0.0019512838033895418,1756.7963764711628,False,False,False,False,False,Salamanca,19.77461679945292,0.9974137463577419
112395145,1475000.0,071,07,False,False,False,False,False,False,156.0,2,3,819365.8,1.6853880807988142,1380949.374201536,0.002278740199336892,3146.8248522421645,False,False,False,False,False,Chamberí,19.980022301161203,1.0681057738650586
111977297,850000.0,071,07,True,False,False,False,False,False,117.0,2,2,575583.9,1.6853880807988142,970082.2024249946,0.002278740199336892,2210.5653113271032,False,False,False,False,False,Chamberí,19.980022301161203,0.8762144052072957
111201685,1260000.0,097,09,False,False,True,True,False,False,234.0,5,4,,1.656751140660718,,0.002672415723312596,,True,False,True,False,True,Moncloa-Aravaca,16.62527833062531,
109930074,1795000.0,054,05,False,False,False,False,False,False,236.0,3,4,1.4115404e+06,1.6700715368729793,2357373.4034345113,0.0023384882833218804,5512.690083346229,False,False,False,False,False,Chamartín,18.388855162033455,0.7614406768926906
111820999,1150000.0,051,05,False,False,False,False,False,False,113.0,2,2,620455.25,1.6700715368729793,1036204.6529284086,0.0023384882833218804,2423.1524399966993,False,False,False,False,False,Chamartín,18.388855162033455,1.1098193747248628
110228319,410000.0,091,09,False,False,False,False,False,False,57.0,1,1,284373.06,1.656751140660718,471135.3956700567,0.002672415723312596,1259.0696391977606,False,False,False,False,False,Moncloa-Aravaca,16.62527833062531,0.8702381603421901
112148864,879000.0,166,16,False,False,False,False,False,False,158.0,4,2,566001.4,1.6317102565250337,923550.2487947717,0.0027028857740617703,2496.250829098597,False,False,False,False,False,Hortaleza,14.589315759435864,0.951761965466514
111727949,5490000.0,095,09,False,False,True,True,False,True,1100.0,6,6,,1.656751140660718,,0.002672415723312596,,True,True,False,False,True,Moncloa-Aravaca,16.62527833062531,
111608494,2190000.0,034,03,False,False,False,False,False,False,204.0,3,4,1.2232698e+06,1.7929648066474984,2193279.6107864836,0.0021651669060346315,4748.8164289554115,False,False,False,False,False,Retiro,17.253540940727106,0.9985047000982663
111469565,2250000.0,054,05,False,False,False,False,False,False,228.0,4,4,1.4660854e+06,1.6700715368729793,2448467.455413248,0.0023384882833218804,5725.712456578819,False,False,False,False,False,Chamartín,18.388855162033455,0.918942171367456
111762400,1750000.0,012,01,False,False,False,False,False,False,215.0,2,2,911771.9,1.558745921449614,1421220.6914487174,0.0025264030793100585,3590.5763312552103,False,False,False,False,False,Centro,18.93916135071505,1.2313358583431138
109325772,926000.0,016,01,False,False,False,False,False,False,124.0,2,2,633313.25,1.558745921449614,987174.4454374998,0.0025264030793100585,2494.0005587694986,False,False,False,False,False,Centro,18.93916135071505,0.9380307647546647
110181131,1795000.0,071,07,False,False,False,False,False,False,209.0,4,3,1.0539704e+06,1.6853880807988142,1776349.1075400566,0.002278740199336892,4047.8381194077388,False,False,False,False,False,Chamberí,19.980022301161203,1.010499564742525
111543820,1995000.0,042,04,False,False,False,False,False,False,164.0,3,2,1.0009368e+06,1.8766123722225168,1878370.4061504696,0.0019512838033895418,3665.2337502876467,False,False,False,False,False,Salamanca,19.77461679945292,1.0620908386693289
107282868,2750000.0,095,09,False,False,True,True,False,False,577.0,4,4,,1.656751140660718,,0.002672415723312596,,True,True,False,False,True,Moncloa-Aravaca,16.62527833062531,
109870407,1475000.0,015,01,False,False,False,False,False,False,175.0,4,2,1.0052655e+06,1.558745921449614,1566953.498099007,0.0025264030793100585,3958.7561427329993,False,False,False,False,False,Centro,18.93916135071505,0.9413170217172604
111543305,1090000.0,016,01,False,False,False,False,False,False,128.0,2,2,619968.5,1.558745921449614,966373.370802235,0.0025264030793100585,2441.4486597580076,False,False,False,False,False,Centro,18.93916135071505,1.1279284311147113
111550207,1080000.0,075,07,False,False,False,False,False,False,101.0,1,2,650886.06,1.6853880807988142,1096995.611695572,0.002278740199336892,2499.7679988668638,False,False,False,False,False,Chamberí,19.980022301161203,0.9845071288213243
110661171,4750000.0,046,04,False,False,False,False,False,True,444.0,6,6,,1.8766123722225168,,0.0019512838033895418,,False,True,False,False,True,Salamanca,19.77461679945292,
98954898,3950000.0,097,09,False,False,True,True,False,False,800.0,7,7,,1.656751140660718,,0.002672415723312596,,True,True,False,False,True,Moncloa-Aravaca,16.62527833062531,
110660735,590000.0,015,01,False,False,False,False,False,False,69.0,1,1,422834.56,1.558745921449614,659091.6497448069,0.0025264030793100585,1665.1311734628268,False,False,False,False,False,Centro,18.93916135071505,0.8951714078435701
110631464,1879000.0,042,04,False,False,False,False,False,False,143.0,3,3,825711.8,1.8766123722225168,1549541.003227779,0.0019512838033895418,3023.5942622863467,False,False,False,False,False,Salamanca,19.77461679945292,1.2126171531349863
111671501,1140000.0,042,04,False,False,False,False,False,False,104.0,2,2,628722.2,1.8766123722225168,1179867.835753305,0.0019512838033895418,2302.256998045696,False,False,False,False,False,Salamanca,19.77461679945292,0.9662099139028986
112031424,724000.0,075,07,False,False,False,False,False,False,74.0,2,1,405550.84,1.6853880807988142,683510.5582141522,0.002278740199336892,1557.5429856737876,False,False,False,False,False,Chamberí,19.980022301161203,1.0592374781914662
112261947,849000.0,166,16,False,False,False,False,False,False,149.0,3,2,558778.1,1.6317102565250337,911763.9976843273,0.0027028857740617703,2464.3939386426573,False,False,False,False,False,Hortaleza,14.589315759435864,0.9311620135871415
110966749,2390000.0,163,16,False,False,True,True,False,False,396.0,4,4,,1.6317102565250337,,0.0027028857740617703,,True,True,False,False,True,Hortaleza,14.589315759435864,
111987592,725000.0,044,04,False,False,False,False,False,False,123.0,3,2,516131.72,1.8766123722225168,968579.1691027223,0.0019512838033895418,1889.9728449706422,False,False,False,False,False,Salamanca,19.77461679945292,0.7485190918070533
111860784,2895000.0,042,04,False,False,False,False,False,False,220.0,3,4,1.7046541e+06,1.8766123722225168,3198975.0213351487,0.0019512838033895418,6242.108146578989,False,False,False,False,False,Salamanca,19.77461679945292,0.9049773695299818
111515405,3150000.0,074,07,False,False,False,False,False,False,299.0,5,4,,1.6853880807988142,,0.002278740199336892,,False,False,True,False,True,Chamberí,19.980022301161203,
112018202,2580000.0,051,05,False,False,False,False,False,False,286.0,4,5,1.7827025e+06,1.6700715368729793,2977240.7039623023,0.0023384882833218804,6962.242502844831,False,False,False,False,False,Chamartín,18.388855162033455,0.8665742062999378
112220447,830000.0,042,04,False,False,False,False,False,False,88.0,3,2,554186.56,1.8766123722225168,1039993.359706967,0.0019512838033895418,2029.3221984288784,False,False,False,False,False,Salamanca,19.77461679945292,0.7980820187485277
111852267,780000.0,071,07,False,False,False,False,False,False,94.0,3,1,,1.6853880807988142,,0.002278740199336892,,False,False,True,False,True,Chamberí,19.980022301161203,
111648292,1225000.0,063,06,False,False,False,False,False,False,137.0,3,3,687381.0,1.7497591043844554,1202751.1629308914,0.002978418922071256,3582.2968222165755,False,False,False,False,False,Tetuán,17.333396740317067,1.0184982877213704
111823207,1150000.0,076,07,False,False,False,False,False,False,133.0,4,2,703453.56,1.6853880807988142,1185592.2496329637,0.002278740199336892,2701.656719260894,False,False,False,False,False,Chamberí,19.980022301161203,0.9699793502833859
110023658,1230000.0,073,07,False,False,False,False,False,False,119.0,3,3,788857.7,1.6853880807988142,1329531.3439590158,0.002278740199336892,3029.656519757814,False,False,False,False,False,Chamberí,19.980022301161203,0.9251380237019189
100779877,1400000.0,013,01,False,False,False,False,False,False,128.0,2,2,794743.0,1.558745921449614,1238802.4098506307,0.0025264030793100585,3129.7142229033543,False,False,False,False,False,Centro,18.93916135071505,1.1301237298761841
109726438,885000.0,043,04,False,False,False,False,False,False,90.0,2,3,450365.7,1.8766123722225168,845161.8211869997,0.0019512838033895418,1649.1505729254006,False,False,False,False,False,Salamanca,19.77461679945292,1.0471367468505013
111310119,2690000.0,075,07,False,False,False,False,False,False,355.0,5,4,,1.6853880807988142,,0.002278740199336892,,False,False,True,False,True,Chamberí,19.980022301161203,
111525068,2350000.0,042,04,False,False,False,False,False,False,263.0,5,3,1.0797512e+06,1.8766123722225168,2026274.5546727278,0.0019512838033895418,3953.8367197532502,False,False,False,False,False,Salamanca,19.77461679945292,1.1597638605196612
111894245,840000.0,062,06,False,False,False,False,False,False,112.0,3,2,464622.4,1.7497591043844554,812977.2854369506,0.002978418922071256,2421.386930159538,False,False,False,False,False,Tetuán,17.333396740317067,1.0332391999716517
111284723,1400000.0,073,07,False,False,False,False,False,False,149.0,3,2,783656.0,1.6853880807988142,1320764.4818464755,0.002278740199336892,3009.6791186399246,False,False,False,False,False,Chamberí,19.980022301161203,1.0599921630560132
111043583,2275000.0,074,07,False,False,False,False,False,False,182.0,3,4,1.0603371e+06,1.6853880807988142,1787079.5521034824,0.002278740199336892,4072.2900147911732,False,False,False,False,False,Chamberí,19.980022301161203,1.2730267084765257
110830154,1450000.0,051,05,False,False,False,False,False,False,150.0,3,2,1.00008375e+06,1.6700715368729793,1670211.4053641923,0.0023384882833218804,3905.7698021147353,False,False,False,False,False,Chamartín,18.388855162033455,0.8681535734596574
111464362,1100000.0,042,04,False,False,False,False,False,False,85.0,2,2,542931.4,1.8766123722225168,1018871.7355927828,0.0019512838033895418,1988.1079153935889,False,False,False,False,False,Salamanca,19.77461679945292,1.0796255913017516
110726774,1550000.0,063,06,False,False,False,False,False,False,214.0,4,3,1.0457745e+06,1.7497591043844554,1829853.4525081017,0.002978418922071256,5450.070147567547,False,False,False,False,False,Tetuán,17.333396740317067,0.8470623687790306
111436919,4000000.0,074,07,False,False,False,False,False,False,288.0,5,5,2.1389412e+06,1.6853880807988142,3604946.0882789167,0.002278740199336892,8214.735567803447,False,False,False,False,False,Chamberí,19.980022301161203,1.1095866351526191
111853990,750000.0,031,03,False,False,False,False,False,False,110.0,3,2,426797.6,1.7929648066474984,765233.0651555863,0.0021651669060346315,1656.8573080783185,False,False,False,False,False,Retiro,17.253540940727106,0.9800935612309314
112508877,895000.0,085,08,False,False,False,False,False,False,155.0,4,3,496691.9,1.7429699856269538,865719.0846975868,0.002544812508122545,2203.09275525882,False,False,False,False,False,Fuencarral-El Pardo,14.689461217858332,1.0338226519664189
112217884,1220000.0,012,01,False,False,False,False,False,False,135.0,2,2,741514.25,1.558745921449614,1155832.3128842695,0.0025264030793100585,2920.0983144368856,False,False,False,False,False,Centro,18.93916135071505,1.055516432963884
111890519,840000.0,097,09,False,False,True,True,False,False,198.0,3,3,,1.656751140660718,,0.002672415723312596,,True,False,False,False,True,Moncloa-Aravaca,16.62527833062531,
112312585,3950000.0,074,07,False,False,False,False,False,False,322.0,3,4,2.0446369e+06,1.6853880807988142,3446006.618686735,0.002278740199336892,7852.55380918246,False,False,False,False,False,Chamberí,19.980022301161203,1.14625432771378
111994318,950000.0,052,05,False,False,False,False,False,False,86.0,2,2,424307.0,1.6700715368729793,708623.0435959632,0.0023384882833218804,1657.10668474105,False,False,False,False,False,Chamartín,18.388855162033455,1.3406281500233899
109986056,1275000.0,011,01,False,False,False,False,False,False,134.0,2,2,656281.4,1.558745921449614,1022975.9166045947,0.0025264030793100585,2584.4495057698778,False,False,False,False,False,Centro,18.93916135071505,1.2463636526575423
110127183,840000.0,074,07,False,False,False,False,False,False,92.0,3,2,529232.25,1.6853880807988142,891961.7261243382,0.002278740199336892,2032.5490415894528,False,False,False,False,False,Chamberí,19.980022301161203,0.9417444441813473
112448081,1700000.0,054,05,False,False,False,False,False,False,170.0,6,2,790012.5,1.6700715368729793,1319377.3900238646,0.0023384882833218804,3085.34856785061,False,False,False,False,False,Chamartín,18.388855162033455,1.2884865337651805
109390903,799000.0,044,04,False,False,False,False,False,False,109.0,3,2,366113.0,1.8766123722225168,687052.1854315023,0.0019512838033895418,1340.6338015158785,False,False,False,False,False,Salamanca,19.77461679945292,1.1629393180638659
111954322,945000.0,034,03,False,False,False,False,False,False,104.0,3,2,489712.88,1.7929648066474984,878037.9502371656,0.0021651669060346315,1901.0987120959935,False,False,False,False,False,Retiro,17.253540940727106,1.0762632751178323
111949262,1095000.0,034,03,False,False,False,False,False,False,105.0,3,2,579061.44,1.7929648066474984,1038236.77832421,0.0021651669060346315,2247.955913055593,False,False,False,False,False,Retiro,17.253540940727106,1.05467271325854
111823455,820000.0,085,08,False,False,False,False,False,False,159.0,4,2,539111.8,1.7429699856269538,939655.708084446,0.002544812508122545,2391.2475992620452,False,False,False,False,False,Fuencarral-El Pardo,14.689461217858332,0.8726600529800723
112487491,890000.0,014,01,False,False,False,False,False,False,83.0,2,1,356762.62,1.558745921449614,556102.2866444081,0.0025264030793100585,1404.9385293897976,False,False,False,False,False,Centro,18.93916135071505,1.600424996218543
111121454,2500000.0,074,07,False,False,False,False,False,False,191.0,3,4,1.3635659e+06,1.6853880807988142,2298137.6731090057,0.002278740199336892,5236.858699324037,False,False,False,False,False,Chamberí,19.980022301161203,1.0878373516317268
111506432,2195000.0,015,01,False,False,False,False,False,False,246.0,3,3,1.1109991e+06,1.558745921449614,1731765.3548278399,0.0025264030793100585,4375.1373250795305,False,False,False,False,False,Centro,18.93916135071505,1.2674927315532374
112479408,600000.0,031,03,False,False,False,False,False,False,75.0,2,1,317027.5,1.7929648066474984,568419.1502394398,0.0021651669060346315,1230.7223328547623,False,False,False,False,False,Retiro,17.253540940727106,1.0555590883017525
112478409,387000.0,097,09,False,False,False,False,False,False,99.0,2,1,310188.44,1.656751140660718,513905.04764789087,0.002672415723312596,1373.3679296239325,False,False,False,False,False,Moncloa-Aravaca,16.62527833062531,0.7530574018902386
112524307,890000.0,013,01,False,False,False,False,False,False,95.0,2,2,450888.75,1.558745921449614,702821.0000900147,0.0025264030793100585,1775.609138831188,False,False,False,False,False,Centro,18.93916135071505,1.266325280385777
112501243,1100000.0,013,01,False,False,False,False,False,False,100.0,2,1,496604.25,1.558745921449614,774079.8492620444,0.0025264030793100585,1955.6377148074948,False,False,False,False,False,Centro,18.93916135071505,1.421042029512415
111918091,595000.0,154,15,False,False,False,False,False,True,130.0,4,2,,1.7410339116420641,,0.002871857299515261,,False,False,True,False,True,Ciudad Lineal,14.266652704537027,
112478081,1970000.0,036,03,False,False,False,False,False,False,165.0,3,3,828719.94,1.7929648066474984,1485865.6825046143,0.0021651669060346315,3217.147202571552,False,False,False,False,False,Retiro,17.253540940727106,1.325826434512786
112505822,2000000.0,072,07,False,False,False,False,False,False,185.0,3,4,1.00797944e+06,1.6853880807988142,1698836.5296527932,0.002278740199336892,3871.2070922218,False,False,False,False,False,Chamberí,19.980022301161203,1.1772763094567777
112488725,1595000.0,042,04,False,False,False,False,False,False,122.0,2,2,787392.7,1.8766123722225168,1477630.8591600377,0.0019512838033895418,2883.2771628675546,False,False,False,False,False,Salamanca,19.77461679945292,1.07943062376667
111829320,749000.0,026,02,False,False,False,False,False,False,146.0,2,2,539081.94,1.7568265401631447,947073.4551225696,0.0026432108289031436,2503.3148123466913,False,False,False,False,False,Arganzuela,17.153551573714722,0.7908573468602442
111019814,1075000.0,034,03,False,False,False,False,False,False,129.0,3,2,607353.6,1.7929648066474984,1088963.6748147823,0.0021651669060346315,2357.7881105828246,False,False,False,False,False,Retiro,17.253540940727106,0.9871770976959747
112101107,385000.0,072,07,False,False,False,False,False,False,50.0,2,1,203782.83,1.6853880807988142,343453.1495933484,0.002278740199336892,782.6404985672301,False,False,False,False,False,Chamberí,19.980022301161203,1.1209680285530748
112146909,1395000.0,074,07,False,False,False,False,False,False,132.0,3,3,838423.9,1.6853880807988142,1413069.6055821548,0.002278740199336892,3220.018514701183,False,False,False,False,False,Chamberí,19.980022301161203,0.9872125155683958
