Día de creación;Hora de creación;Distrito;Barrio;Origen;Incidentes;Descripción tipo de apertura
2026-01-17;05;CENTRO;EMBAJADORES;092;1;NORMAS DE CONVIVENCIA
2026-01-17;05;CARABANCHEL;COMILLAS;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-01-17;05;CIUDAD LINEAL;QUINTANA;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-01-17;05;MORATALAZ;MEDIA LEGUA;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-01-17;05;PUENTE DE VALLECAS;ENTREVIAS;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-01-17;05;RETIRO;NIÑO JESUS;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-01-17;05;SALAMANCA;GUINDALERA;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-01-17;05;LATINA;LUCERO;112;1;ANOMALIAS EN VIA PUBLICA
2026-01-17;06;LATINA;LOS CARMENES;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;06;TETUAN;VALDEACEDERAS;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;06;SALAMANCA;GUINDALERA;092;1;INFORMACION AL CIUDADANO
2026-01-17;06;CENTRO;JUSTICIA;112;1;HURTOS
2026-01-17;06;PUENTE DE VALLECAS;PALOMERAS BAJAS;112;1;HURTOS
2026-01-17;06;CARABANCHEL;VISTA ALEGRE;112;1;OTROS DELITOS...
2026-01-17;06;CENTRO;EMBAJADORES;112;1;OTROS DELITOS...
2026-01-17;06;USERA;ALMENDRALES;092;1;OTROS DELITOS...
2026-01-17;06;ARGANZUELA;IMPERIAL;112;1;ROBOS CON VIOLENCIA / INTIMIDACION
2026-01-17;06;CENTRO;PALACIO;112;1;ROBOS CON VIOLENCIA / INTIMIDACION
2026-01-17;06;CENTRO;SOL;112;1;ROBOS CON VIOLENCIA / INTIMIDACION
2026-01-17;06;CARABANCHEL;OPAÑEL;112;1;REYERTAS / AGRESIONES
2026-01-17;06;VILLAVERDE;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;EXTERNO;1;REYERTAS / AGRESIONES
2026-01-17;06;ARGANZUELA;DELICIAS;112;1;VIOLENCIA DE GENERO Y FAMILIAR
2026-01-17;06;VILLAVERDE;ANGELES;112;1;VIOLENCIA DE GENERO Y FAMILIAR
2026-01-17;06;VILLA DE VALLECAS;CASCO HISTORICO DE VALLECAS;112;1;ACCIDENTES LABORALES
2026-01-17;06;CARABANCHEL;SAN ISIDRO;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-17;06;CENTRO;CORTES;112;2;ACTUACION DE SAMUR / SUMMA
2026-01-17;06;CENTRO;EMBAJADORES;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-17;06;CHAMBERI;GAZTAMBIDE;112;3;ACTUACION DE SAMUR / SUMMA
2026-01-17;06;CIUDAD LINEAL;PUEBLO NUEVO;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-17;06;TETUAN;ALMENARA;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-17;06;PUENTE DE VALLECAS;NUMANCIA;092;1;ACCIDENTE DE TRAFICO CON HERIDOS-VICTIMAS
2026-01-17;06;LATINA;AGUILAS;EXTERNO;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-01-17;06;PUENTE DE VALLECAS;ENTREVIAS;092;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-01-17;06;SALAMANCA;GOYA;112;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-01-17;06;SALAMANCA;RECOLETOS;092;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-01-17;06;CARABANCHEL;ABRANTES;092;1;RUIDOS MOLESTOS
2026-01-17;06;CIUDAD LINEAL;SAN JUAN BAUTISTA;092;1;RUIDOS MOLESTOS
2026-01-17;06;LATINA;PUERTA DEL ANGEL;092;1;RUIDOS MOLESTOS
2026-01-17;06;SALAMANCA;RECOLETOS;092;1;RUIDOS MOLESTOS
2026-01-17;06;HORTALEZA;PINAR DEL REY;092;1;RESOLUCION CONFLICTOS PRIVADOS
2026-01-17;06;MORATALAZ;MEDIA LEGUA;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-01-17;06;USERA;ALMENDRALES;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-01-17;06;VILLAVERDE;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-01-17;06;CENTRO;UNIVERSIDAD;092;1;ACTUACIONES ADVAS. EN LOCALES PUBLICOS Y DE OCIO
2026-01-17;07;CARABANCHEL;ABRANTES;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;07;CARABANCHEL;PUERTA BONITA;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;07;CIUDAD LINEAL;SAN PASCUAL;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;07;MONCLOA - ARAVACA;ARAVACA;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;07;SAN BLAS - CANILLEJAS;EL SALVADOR;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;07;FUENCARRAL - EL PARDO;LA PAZ;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-01-17;07;#null;#null;092;1;INFORMACION AL CIUDADANO
2026-01-17;07;SALAMANCA;GUINDALERA;092;1;INFORMACION AL CIUDADANO
2026-01-17;07;SALAMANCA;GUINDALERA;092;1;LLAMADA ERRONEA
2026-01-17;07;CARABANCHEL;BUENAVISTA;112;1;OTROS DELITOS...
2026-01-17;07;CIUDAD LINEAL;QUINTANA;112;1;OTROS DELITOS...
2026-01-17;07;USERA;ALMENDRALES;092;1;OTROS DELITOS...
2026-01-17;07;USERA;ALMENDRALES;112;1;OTROS DELITOS...
2026-01-17;07;FUENCARRAL - EL PARDO;MIRASIERRA;112;1;ROBOS CON FUERZA
2026-01-17;07;CENTRO;PALACIO;112;1;ROBOS CON VIOLENCIA / INTIMIDACION
2026-01-17;07;CARABANCHEL;PUERTA BONITA;112;1;REYERTAS / AGRESIONES
2026-01-17;07;CHAMBERI;GAZTAMBIDE;112;1;REYERTAS / AGRESIONES
2026-01-17;07;CHAMBERI;TRAFALGAR;092;1;REYERTAS / AGRESIONES
2026-01-17;07;MONCLOA - ARAVACA;CASA DE CAMPO;112;1;REYERTAS / AGRESIONES
2026-01-17;07;USERA;ALMENDRALES;092;1;REYERTAS / AGRESIONES
2026-01-17;07;CIUDAD LINEAL;COSTILLARES;112;2;ACTUACION DE BOMBEROS
2026-01-17;07;ARGANZUELA;ACACIAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-17;07;CENTRO;SOL;CISEM;1;ACTUACION DE SAMUR / SUMMA
2026-01-17;07;FUENCARRAL - EL PARDO;MIRASIERRA;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-17;07;SALAMANCA;CASTELLANA;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-17;07;SALAMANCA;GUINDALERA;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-17;07;VILLA DE VALLECAS;ENSANCHE DE VALLECAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-17;07;VILLAVERDE;ANGELES;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-17;07;CARABANCHEL;PUERTA BONITA;112;1;SUCESOS: COLABORACIONES CON OTROS SERVICIOS
2026-01-17;07;PUENTE DE VALLECAS;SAN DIEGO;112;1;SUCESOS: COLABORACIONES CON OTROS SERVICIOS
2026-01-17;07;BARAJAS;AEROPUERTO;092;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-01-17;07;RETIRO;ADELFAS;112;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-01-17;07;MONCLOA - ARAVACA;VALDEMARIN;092;1;RUIDOS MOLESTOS
2026-01-17;07;PUENTE DE VALLECAS;NUMANCIA;092;1;RUIDOS MOLESTOS
2026-01-17;07;SALAMANCA;GOYA;092;1;RUIDOS MOLESTOS
2026-01-17;07;VILLAVERDE;BUTARQUE;092;1;RUIDOS MOLESTOS
2026-01-17;07;PUENTE DE VALLECAS;NUMANCIA;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-01-17;07;CENTRO;EMBAJADORES;092;1;NORMAS DE CONVIVENCIA
2026-01-17;07;PUENTE DE VALLECAS;NUMANCIA;092;1;NORMAS DE CONVIVENCIA
2026-01-17;07;PUENTE DE VALLECAS;NUMANCIA;112;1;NORMAS DE CONVIVENCIA
2026-01-17;07;CARABANCHEL;PUERTA BONITA;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-01-17;07;CARABANCHEL;VISTA ALEGRE;092;2;RESOLUCION CONFLICTOS PRIVADOS
2026-01-17;07;LATINA;ALUCHE;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-01-17;07;CARABANCHEL;OPAÑEL;092;1;ACTUACIONES ADVAS. EN LOCALES PUBLICOS Y DE OCIO
2026-01-17;07;CHAMARTIN;CASTILLA;092;1;ANOMALIAS EN VIA PUBLICA
2026-01-17;07;CIUDAD LINEAL;COSTILLARES;092;1;ANOMALIAS EN VIA PUBLICA
2026-01-17;08;BARAJAS;AEROPUERTO;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;08;CARABANCHEL;ABRANTES;092;3;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;08;CARABANCHEL;COMILLAS;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;08;CENTRO;CORTES;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;08;CHAMARTIN;CASTILLA;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;08;CHAMARTIN;NUEVA ESPAÑA;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;08;CHAMBERI;RIOS ROSAS;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;08;CIUDAD LINEAL;LA CONCEPCION;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;08;CIUDAD LINEAL;PUEBLO NUEVO;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;08;LATINA;ALUCHE;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;08;LATINA;CAMPAMENTO;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;08;LATINA;LUCERO;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;08;PUENTE DE VALLECAS;PORTAZGO;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;08;VILLA DE VALLECAS;CASCO HISTORICO DE VALLECAS;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;08;VILLAVERDE;BUTARQUE;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;08;ARGANZUELA;LEGAZPI;RADIO;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-01-17;08;CHAMBERI;ARAPILES;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-01-17;08;SALAMANCA;GUINDALERA;RADIO;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-01-17;08;CENTRO;PALACIO;092;1;INFORMACION AL CIUDADANO
2026-01-17;08;HORTALEZA;APOSTOL SANTIAGO;092;1;INFORMACION AL CIUDADANO
2026-01-17;08;SALAMANCA;GUINDALERA;092;1;INFORMACION AL CIUDADANO
2026-01-17;08;PUENTE DE VALLECAS;NUMANCIA;CISEM;1;MANIFESTACIONES / CONCENTRACIONES
2026-01-17;08;CENTRO;PALACIO;112;1;ROBOS CON FUERZA
2026-01-17;08;SAN BLAS - CANILLEJAS;REJAS;112;1;ROBOS CON FUERZA
2026-01-17;08;USERA;PRADOLONGO;112;1;ROBOS CON FUERZA
2026-01-17;08;USERA;ALMENDRALES;112;1;VIOLENCIA DE GENERO Y FAMILIAR
2026-01-17;08;CENTRO;PALACIO;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-17;08;PUENTE DE VALLECAS;PALOMERAS BAJAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-17;08;USERA;ZOFIO;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-17;08;VILLAVERDE;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;RADIO;1;ACTUACION DE SAMUR / SUMMA
2026-01-17;08;SAN BLAS - CANILLEJAS;CANILLEJAS;092;1;ACCIDENTE DE TRAFICO CON HERIDOS-VICTIMAS
2026-01-17;08;BARAJAS;AEROPUERTO;112;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-01-17;08;PUENTE DE VALLECAS;NUMANCIA;112;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-01-17;08;CENTRO;EMBAJADORES;092;1;INFRACCION A OTRAS OOMM Y NORMAS
2026-01-17;08;CIUDAD LINEAL;VENTAS;092;1;INFRACCION A OTRAS OOMM Y NORMAS
2026-01-17;08;CENTRO;EMBAJADORES;092;1;NORMAS DE CONVIVENCIA
2026-01-17;08;VILLA DE VALLECAS;CASCO HISTORICO DE VALLECAS;112;1;NORMAS DE CONVIVENCIA
2026-01-17;08;CENTRO;EMBAJADORES;092;1;RESOLUCION CONFLICTOS PRIVADOS
2026-01-17;08;RETIRO;IBIZA;092;1;RESOLUCION CONFLICTOS PRIVADOS
2026-01-17;08;TETUAN;BERRUGUETE;092;1;RESOLUCION CONFLICTOS PRIVADOS
2026-01-17;09;CARABANCHEL;COMILLAS;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;09;CIUDAD LINEAL;VENTAS;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;09;LATINA;ALUCHE;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;09;MONCLOA - ARAVACA;VALDEZARZA;092;2;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;09;MORATALAZ;PAVONES;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;09;PUENTE DE VALLECAS;PORTAZGO;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;09;SALAMANCA;CASTELLANA;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;09;USERA;SAN FERMIN;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;09;USERA;ZOFIO;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;09;VICALVARO;CASCO HISTORICO DE VICALVARO;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;09;VILLAVERDE;ANGELES;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;09;CHAMARTIN;CIUDAD JARDIN;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-01-17;09;LATINA;PUERTA DEL ANGEL;RADIO;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-01-17;09;SALAMANCA;GUINDALERA;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-01-17;09;VILLA DE VALLECAS;ENSANCHE DE VALLECAS;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-01-17;09;PUENTE DE VALLECAS;NUMANCIA;092;1;INFORMACION AL CIUDADANO
2026-01-17;09;SALAMANCA;GUINDALERA;092;4;INFORMACION AL CIUDADANO
2026-01-17;09;USERA;ORCASITAS;092;1;INFORMACION AL CIUDADANO
2026-01-17;09;SALAMANCA;GUINDALERA;092;1;LLAMADA ERRONEA
2026-01-17;09;CARABANCHEL;COMILLAS;112;1;OTROS DELITOS...
2026-01-17;09;MONCLOA - ARAVACA;ARGÜELLES;112;1;OTROS DELITOS...
2026-01-17;09;TETUAN;CASTILLEJOS;112;1;ROBOS CON FUERZA
2026-01-17;09;CENTRO;PALACIO;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-17;09;CIUDAD LINEAL;PUEBLO NUEVO;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-17;09;MONCLOA - ARAVACA;CASA DE CAMPO;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-17;09;PUENTE DE VALLECAS;PORTAZGO;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-17;09;RETIRO;NIÑO JESUS;CISEM;1;ACTUACION DE SAMUR / SUMMA
2026-01-17;09;SALAMANCA;LISTA;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-17;09;USERA;ALMENDRALES;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-17;09;VILLAVERDE;LOS ROSALES;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-17;09;LATINA;PUERTA DEL ANGEL;112;1;SUCESOS: COLABORACIONES CON OTROS SERVICIOS
2026-01-17;09;CHAMARTIN;CASTILLA;092;1;ACCIDENTE DE TRAFICO CON HERIDOS-VICTIMAS
2026-01-17;09;CHAMBERI;ARAPILES;112;1;ACCIDENTE DE TRAFICO CON HERIDOS-VICTIMAS
2026-01-17;09;CHAMBERI;GAZTAMBIDE;112;1;ACCIDENTE DE TRAFICO CON HERIDOS-VICTIMAS
2026-01-17;09;MONCLOA - ARAVACA;CIUDAD UNIVERSITARIA;112;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-01-17;09;VILLAVERDE;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;112;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-01-17;09;CENTRO;CORTES;092;1;RUIDOS MOLESTOS
2026-01-17;09;CENTRO;UNIVERSIDAD;092;1;INFRACCION A OTRAS OOMM Y NORMAS
2026-01-17;09;CHAMBERI;TRAFALGAR;092;1;INFRACCION A OTRAS OOMM Y NORMAS
2026-01-17;09;HORTALEZA;APOSTOL SANTIAGO;092;1;INFRACCION A OTRAS OOMM Y NORMAS
2026-01-17;09;BARAJAS;CASCO HISTORICO DE BARAJAS;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-01-17;09;CENTRO;CORTES;092;1;RESOLUCION CONFLICTOS PRIVADOS
2026-01-17;09;PUENTE DE VALLECAS;PALOMERAS BAJAS;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-01-17;09;PUENTE DE VALLECAS;SAN DIEGO;092;1;ANOMALIAS EN VIA PUBLICA
2026-01-17;10;ARGANZUELA;CHOPERA;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;10;BARAJAS;CORRALEJOS;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;10;CARABANCHEL;COMILLAS;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;10;CARABANCHEL;OPAÑEL;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;10;CARABANCHEL;SAN ISIDRO;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;10;CARABANCHEL;VISTA ALEGRE;092;2;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;10;CENTRO;EMBAJADORES;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;10;CENTRO;UNIVERSIDAD;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;10;CHAMBERI;RIOS ROSAS;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;10;CIUDAD LINEAL;PUEBLO NUEVO;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;10;FUENCARRAL - EL PARDO;PEÑAGRANDE;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;10;HORTALEZA;PINAR DEL REY;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;10;LATINA;AGUILAS;092;2;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;10;MONCLOA - ARAVACA;VALDEZARZA;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;10;PUENTE DE VALLECAS;NUMANCIA;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;10;PUENTE DE VALLECAS;PALOMERAS BAJAS;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;10;PUENTE DE VALLECAS;SAN DIEGO;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;10;SALAMANCA;GUINDALERA;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;10;USERA;MOSCARDO;092;2;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;10;VILLAVERDE;ANGELES;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;10;VILLAVERDE;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;10;CIUDAD LINEAL;PUEBLO NUEVO;092;1;INFORMACION AL CIUDADANO
2026-01-17;10;PUENTE DE VALLECAS;PALOMERAS SURESTE;092;1;INFORMACION AL CIUDADANO
2026-01-17;10;SALAMANCA;GUINDALERA;092;1;INFORMACION AL CIUDADANO
2026-01-17;10;HORTALEZA;VALDEFUENTES;CISEM;1;NOTA INFORMATIVA
2026-01-17;10;SALAMANCA;GUINDALERA;092;1;LLAMADA ERRONEA
2026-01-17;10;CENTRO;UNIVERSIDAD;092;1;HURTOS
2026-01-17;10;CARABANCHEL;VISTA ALEGRE;112;1;OTROS DELITOS...
2026-01-17;10;CIUDAD LINEAL;VENTAS;112;1;ROBOS CON FUERZA
2026-01-17;10;TETUAN;CUATRO CAMINOS;112;1;ROBOS CON FUERZA
2026-01-17;10;TETUAN;BERRUGUETE;112;1;VIOLENCIA DE GENERO Y FAMILIAR
2026-01-17;10;HORTALEZA;CANILLAS;112;1;ACTUACION DE BOMBEROS
2026-01-17;10;PUENTE DE VALLECAS;PORTAZGO;092;2;ACTUACION DE BOMBEROS
2026-01-17;10;PUENTE DE VALLECAS;PORTAZGO;112;2;ACTUACION DE BOMBEROS
2026-01-17;10;USERA;MOSCARDO;112;1;ACTUACION DE BOMBEROS
2026-01-17;10;USERA;SAN FERMIN;112;1;ACTUACION DE BOMBEROS
2026-01-17;10;CENTRO;EMBAJADORES;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-17;10;HORTALEZA;CANILLAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-17;10;HORTALEZA;PINAR DEL REY;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-17;10;LATINA;LOS CARMENES;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-17;10;RETIRO;NIÑO JESUS;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-17;10;TETUAN;BERRUGUETE;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-17;10;CARABANCHEL;VISTA ALEGRE;112;1;GRANDES SUCESOS
2026-01-17;10;VICALVARO;CASCO HISTORICO DE VICALVARO;112;1;SUCESOS: COLABORACIONES CON OTROS SERVICIOS
2026-01-17;10;CARABANCHEL;SAN ISIDRO;112;1;ACCIDENTE DE TRAFICO CON HERIDOS-VICTIMAS
2026-01-17;10;CIUDAD LINEAL;PUEBLO NUEVO;112;1;ACCIDENTE DE TRAFICO CON HERIDOS-VICTIMAS
2026-01-17;10;VILLA DE VALLECAS;CASCO HISTORICO DE VALLECAS;092;1;ACCIDENTE DE TRAFICO CON HERIDOS-VICTIMAS
2026-01-17;10;CIUDAD LINEAL;SAN PASCUAL;RADIO;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-01-17;10;PUENTE DE VALLECAS;PALOMERAS SURESTE;092;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-01-17;10;TETUAN;CUATRO CAMINOS;112;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-01-17;10;CARABANCHEL;VISTA ALEGRE;092;1;DELITOS CONTRA LA SEGURIDAD VIAL
2026-01-17;10;SALAMANCA;RECOLETOS;092;1;DELITOS CONTRA LA SEGURIDAD VIAL
2026-01-17;10;CENTRO;JUSTICIA;092;1;INFRACCION A OTRAS OOMM Y NORMAS
2026-01-17;10;CHAMARTIN;CASTILLA;092;1;INFRACCION A OTRAS OOMM Y NORMAS
2026-01-17;10;CHAMARTIN;HISPANOAMERICA;092;2;INFRACCION A OTRAS OOMM Y NORMAS
2026-01-17;10;MONCLOA - ARAVACA;CASA DE CAMPO;RADIO;1;INFRACCION A OTRAS OOMM Y NORMAS
2026-01-17;10;SAN BLAS - CANILLEJAS;SIMANCAS;092;1;INFRACCION A OTRAS OOMM Y NORMAS
2026-01-17;10;VILLA DE VALLECAS;CASCO HISTORICO DE VALLECAS;092;1;INFRACCION A OTRAS OOMM Y NORMAS
2026-01-17;10;CARABANCHEL;OPAÑEL;092;1;NORMAS DE CONVIVENCIA
2026-01-17;10;CIUDAD LINEAL;PUEBLO NUEVO;092;1;NORMAS DE CONVIVENCIA
2026-01-17;10;RETIRO;LOS JERONIMOS;092;1;NORMAS DE CONVIVENCIA
2026-01-17;10;CENTRO;UNIVERSIDAD;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-01-17;10;CHAMBERI;VALLEHERMOSO;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-01-17;10;PUENTE DE VALLECAS;NUMANCIA;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-01-17;10;SALAMANCA;GUINDALERA;092;1;RESOLUCION CONFLICTOS PRIVADOS
2026-01-17;10;USERA;MOSCARDO;092;1;RESOLUCION CONFLICTOS PRIVADOS
2026-01-17;10;VICALVARO;CASCO HISTORICO DE VICALVARO;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-01-17;10;CIUDAD LINEAL;VENTAS;092;1;ANOMALIAS EN VIA PUBLICA
2026-01-17;10;RETIRO;ADELFAS;112;1;ANOMALIAS EN VIA PUBLICA
2026-01-17;10;#null;#null;092;2;CONVIVENCIA: COLABORACIONES CON OTROS SERVICIOS
2026-01-17;11;ARGANZUELA;PALOS DE LA FRONTERA;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;11;BARAJAS;CASCO HISTORICO DE BARAJAS;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;11;CARABANCHEL;OPAÑEL;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;11;CARABANCHEL;PUERTA BONITA;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;11;CARABANCHEL;SAN ISIDRO;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;11;CIUDAD LINEAL;VENTAS;RADIO;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;11;FUENCARRAL - EL PARDO;MIRASIERRA;092;3;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;11;LATINA;AGUILAS;092;2;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-17;11;MORATALAZ;PAVONES;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
