Día de creación;Hora de creación;Distrito;Barrio;Origen;Incidentes;Descripcíon tipo de apertura
2026-02-10;07;SAN BLAS - CANILLEJAS;SIMANCAS;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;07;CENTRO;EMBAJADORES;092;1;NORMAS DE CONVIVENCIA
2026-02-10;07;MONCLOA - ARAVACA;ARGÜELLES;092;1;NORMAS DE CONVIVENCIA
2026-02-10;07;LATINA;PUERTA DEL ANGEL;112;1;ROBOS CON FUERZA
2026-02-10;07;CARABANCHEL;PUERTA BONITA;112;1;RUIDOS MOLESTOS
2026-02-10;07;CARABANCHEL;OPAÑEL;112;1;SEGURIDAD: COLABRACION CON OTROS CUERPOS O SERVICIOS
2026-02-10;07;MONCLOA - ARAVACA;ARAVACA;112;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-02-10;07;USERA;SAN FERMIN;092;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-02-10;07;SAN BLAS - CANILLEJAS;CANILLEJAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-02-10;07;ARGANZUELA;ACACIAS;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-02-10;07;LATINA;LUCERO;112;1;CONVIVENCIA: COLABORACIONES CON OTROS SERVICIOS
2026-02-10;07;BARAJAS;CASCO HISTORICO DE BARAJAS;112;1;HURTOS
2026-02-10;07;Desconocido;Desconocido;092;1;INFORMACION AL CIUDADANO
2026-02-10;07;ARGANZUELA;IMPERIAL;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;07;CARABANCHEL;OPAÑEL;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;07;PUENTE DE VALLECAS;ENTREVIAS;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;07;SALAMANCA;GUINDALERA;092;2;LLAMADA ERRONEA
2026-02-10;07;BARAJAS;AEROPUERTO;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-02-10;07;CARABANCHEL;VISTA ALEGRE;092;1;RUIDOS MOLESTOS
2026-02-10;07;CHAMARTIN;PROSPERIDAD;112;1;RUIDOS MOLESTOS
2026-02-10;07;MORATALAZ;MEDIA LEGUA;112;2;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-02-10;07;SALAMANCA;FUENTE DEL BERRO;092;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-02-10;07;ARGANZUELA;PALOS DE LA FRONTERA;RADIO;1;ACTUACION DE BOMBEROS
2026-02-10;07;ARGANZUELA;PALOS DE LA FRONTERA;112;1;ACTUACION DE SAMUR / SUMMA
2026-02-10;07;CHAMARTIN;CASTILLA;112;1;ACTUACION DE SAMUR / SUMMA
2026-02-10;07;USERA;ALMENDRALES;112;1;ACTUACION DE SAMUR / SUMMA
2026-02-10;07;BARAJAS;CASCO HISTORICO DE BARAJAS;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;07;VICALVARO;CASCO HISTORICO DE VICALVARO;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;07;MONCLOA - ARAVACA;CIUDAD UNIVERSITARIA;CISEM;2;MANIFESTACIONES / CONCENTRACIONES
2026-02-10;07;ARGANZUELA;ACACIAS;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-02-10;07;CARABANCHEL;OPAÑEL;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-02-10;07;CENTRO;JUSTICIA;092;1;RUIDOS MOLESTOS
2026-02-10;08;SALAMANCA;FUENTE DEL BERRO;RADIO;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-02-10;08;CHAMBERI;TRAFALGAR;112;1;ACTUACION DE BOMBEROS
2026-02-10;08;CHAMBERI;TRAFALGAR;112;1;ACTUACION DE SAMUR / SUMMA
2026-02-10;08;CHAMBERI;VALLEHERMOSO;112;1;ACTUACION DE SAMUR / SUMMA
2026-02-10;08;FUENCARRAL - EL PARDO;VALVERDE;112;1;ACTUACION DE SAMUR / SUMMA
2026-02-10;08;FUENCARRAL - EL PARDO;PEÑAGRANDE;RADIO;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-02-10;08;LATINA;ALUCHE;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-02-10;08;MONCLOA - ARAVACA;CASA DE CAMPO;RADIO;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-02-10;08;VILLA DE VALLECAS;CASCO HISTORICO DE VALLECAS;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-02-10;08;ARGANZUELA;LEGAZPI;092;1;ANOMALIAS EN VIA PUBLICA
2026-02-10;08;TETUAN;CASTILLEJOS;092;1;ANOMALIAS EN VIA PUBLICA
2026-02-10;08;CHAMARTIN;PROSPERIDAD;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;08;MONCLOA - ARAVACA;ARGÜELLES;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;08;SALAMANCA;CASTELLANA;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;08;SALAMANCA;GOYA;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;08;SAN BLAS - CANILLEJAS;SIMANCAS;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;08;VILLAVERDE;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;092;4;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;08;RETIRO;PACIFICO;CISEM;1;MANIFESTACIONES / CONCENTRACIONES
2026-02-10;08;CIUDAD LINEAL;PUEBLO NUEVO;092;1;RUIDOS MOLESTOS
2026-02-10;08;LATINA;CAMPAMENTO;112;1;ACTUACION DE BOMBEROS
2026-02-10;08;SALAMANCA;LISTA;112;1;ACTUACION DE BOMBEROS
2026-02-10;08;VILLAVERDE;LOS ROSALES;112;1;ACTUACION DE BOMBEROS
2026-02-10;08;LATINA;ALUCHE;112;1;ACTUACION DE SAMUR / SUMMA
2026-02-10;08;LATINA;CUATRO VIENTOS;112;1;ACTUACION DE SAMUR / SUMMA
2026-02-10;08;ARGANZUELA;LEGAZPI;RADIO;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-02-10;08;MONCLOA - ARAVACA;CIUDAD UNIVERSITARIA;RADIO;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-02-10;08;CIUDAD LINEAL;PUEBLO NUEVO;092;1;ANOMALIAS EN VIA PUBLICA
2026-02-10;08;VILLAVERDE;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;092;1;ANOMALIAS EN VIA PUBLICA
2026-02-10;08;LATINA;LOS CARMENES;112;1;CONVIVENCIA: COLABORACIONES CON OTROS SERVICIOS
2026-02-10;08;CARABANCHEL;ABRANTES;092;1;INFORMACION AL CIUDADANO
2026-02-10;08;SALAMANCA;RECOLETOS;092;1;INFORMACION AL CIUDADANO
2026-02-10;08;CIUDAD LINEAL;PUEBLO NUEVO;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;08;FUENCARRAL - EL PARDO;MIRASIERRA;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;08;HORTALEZA;PINAR DEL REY;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;08;PUENTE DE VALLECAS;PALOMERAS BAJAS;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;08;SALAMANCA;LISTA;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;08;CHAMBERI;VALLEHERMOSO;092;1;NORMAS DE CONVIVENCIA
2026-02-10;08;ARGANZUELA;ACACIAS;092;1;RESOLUCION CONFLICTOS PRIVADOS
2026-02-10;08;ARGANZUELA;DELICIAS;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-02-10;08;PUENTE DE VALLECAS;NUMANCIA;112;1;REYERTAS / AGRESIONES
2026-02-10;08;FUENCARRAL - EL PARDO;VALVERDE;112;1;RUIDOS MOLESTOS
2026-02-10;08;BARAJAS;CASCO HISTORICO DE BARAJAS;112;1;SUCESOS: COLABORACIONES CON OTROS SERVICIOS
2026-02-10;08;CIUDAD LINEAL;COLINA;112;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-02-10;08;CHAMARTIN;PROSPERIDAD;112;1;ACTUACION DE SAMUR / SUMMA
2026-02-10;08;CIUDAD LINEAL;SAN JUAN BAUTISTA;112;1;ACTUACION DE SAMUR / SUMMA
2026-02-10;08;CENTRO;SOL;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-02-10;08;SALAMANCA;GUINDALERA;RADIO;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-02-10;08;CHAMBERI;TRAFALGAR;112;1;GRANDES SUCESOS
2026-02-10;08;ARGANZUELA;ATOCHA;092;1;INFORMACION AL CIUDADANO
2026-02-10;08;CIUDAD LINEAL;LA CONCEPCION;092;1;INFORMACION AL CIUDADANO
2026-02-10;08;MONCLOA - ARAVACA;VALDEMARIN;092;1;INFORMACION AL CIUDADANO
2026-02-10;08;ARGANZUELA;ACACIAS;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;08;CENTRO;UNIVERSIDAD;092;2;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;08;FUENCARRAL - EL PARDO;PEÑAGRANDE;092;2;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;08;FUENCARRAL - EL PARDO;VALVERDE;RADIO;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;08;LATINA;CUATRO VIENTOS;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;08;LATINA;PUERTA DEL ANGEL;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;08;VILLA DE VALLECAS;CASCO HISTORICO DE VALLECAS;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;08;CENTRO;UNIVERSIDAD;CISEVI;1;NOTA INFORMATIVA
2026-02-10;08;CENTRO;CORTES;CISEM;1;SEGURIDAD: COLABRACION CON OTROS CUERPOS O SERVICIOS
2026-02-10;08;HORTALEZA;APOSTOL SANTIAGO;112;2;ACTUACION DE BOMBEROS
2026-02-10;08;HORTALEZA;VALDEFUENTES;112;1;ACTUACION DE BOMBEROS
2026-02-10;08;HORTALEZA;PALOMAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-02-10;08;SALAMANCA;GUINDALERA;092;5;INFORMACION AL CIUDADANO
2026-02-10;08;BARAJAS;AEROPUERTO;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;08;CARABANCHEL;PUERTA BONITA;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;08;CENTRO;JUSTICIA;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;08;CHAMARTIN;NUEVA ESPAÑA;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;08;VILLAVERDE;SAN CRISTOBAL;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;08;SALAMANCA;GUINDALERA;092;1;LLAMADA ERRONEA
2026-02-10;08;CENTRO;PALACIO;092;1;NORMAS DE CONVIVENCIA
2026-02-10;09;CIUDAD LINEAL;ATALAYA;112;1;ACCIDENTE DE TRAFICO CON HERIDOS-VICTIMAS
2026-02-10;09;CHAMARTIN;NUEVA ESPAÑA;112;1;ACTUACION DE SAMUR / SUMMA
2026-02-10;09;VILLA DE VALLECAS;ENSANCHE DE VALLECAS;RADIO;1;ACTUACION DE SAMUR / SUMMA
2026-02-10;09;CHAMARTIN;CASTILLA;RADIO;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-02-10;09;ARGANZUELA;LEGAZPI;092;1;ANOMALIAS EN VIA PUBLICA
2026-02-10;09;CIUDAD LINEAL;VENTAS;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-02-10;09;CHAMBERI;ALMAGRO;092;1;CONVIVENCIA: COLABORACIONES CON OTROS SERVICIOS
2026-02-10;09;SAN BLAS - CANILLEJAS;EL SALVADOR;092;1;CONVIVENCIA: COLABORACIONES CON OTROS SERVICIOS
2026-02-10;09;ARGANZUELA;PALOS DE LA FRONTERA;112;1;HURTOS
2026-02-10;09;BARAJAS;AEROPUERTO;092;1;INFORMACION AL CIUDADANO
2026-02-10;09;CARABANCHEL;VISTA ALEGRE;092;1;INFORMACION AL CIUDADANO
2026-02-10;09;SALAMANCA;GUINDALERA;092;5;INFORMACION AL CIUDADANO
2026-02-10;09;ARGANZUELA;PALOS DE LA FRONTERA;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;09;CHAMBERI;GAZTAMBIDE;092;2;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;09;HORTALEZA;CANILLAS;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;09;LATINA;PUERTA DEL ANGEL;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;09;SALAMANCA;FUENTE DEL BERRO;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;09;SAN BLAS - CANILLEJAS;SIMANCAS;092;2;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;09;TETUAN;BERRUGUETE;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;09;CARABANCHEL;VISTA ALEGRE;092;1;NORMAS DE CONVIVENCIA
2026-02-10;09;CENTRO;UNIVERSIDAD;CISEVI;1;NOTA INFORMATIVA
2026-02-10;09;LATINA;LUCERO;CISEVI;1;NOTA INFORMATIVA
2026-02-10;09;CHAMARTIN;EL VISO;112;1;REYERTAS / AGRESIONES
2026-02-10;09;LATINA;ALUCHE;112;1;ROBOS CON FUERZA
2026-02-10;09;CARABANCHEL;COMILLAS;092;1;SEGURIDAD: COLABRACION CON OTROS CUERPOS O SERVICIOS
2026-02-10;09;LATINA;LUCERO;112;1;ACCIDENTE DE TRAFICO CON HERIDOS-VICTIMAS
2026-02-10;09;VILLAVERDE;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;112;1;ACTUACION DE BOMBEROS
2026-02-10;09;CHAMARTIN;PROSPERIDAD;RADIO;1;ANOMALIAS EN VIA PUBLICA
2026-02-10;09;TETUAN;CUATRO CAMINOS;092;1;ANOMALIAS EN VIA PUBLICA
2026-02-10;09;PUENTE DE VALLECAS;PALOMERAS BAJAS;092;1;INFRACCION A OTRAS OOMM Y NORMAS
2026-02-10;09;CARABANCHEL;VISTA ALEGRE;092;2;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;09;CENTRO;JUSTICIA;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;09;CENTRO;PALACIO;092;2;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;09;CENTRO;UNIVERSIDAD;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;09;CHAMBERI;RIOS ROSAS;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;09;SAN BLAS - CANILLEJAS;EL SALVADOR;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;09;VILLA DE VALLECAS;CASCO HISTORICO DE VALLECAS;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;09;VILLA DE VALLECAS;ENSANCHE DE VALLECAS;092;2;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;09;PUENTE DE VALLECAS;SAN DIEGO;CISEVI;1;NOTA INFORMATIVA
2026-02-10;09;VILLAVERDE;LOS ROSALES;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-02-10;09;MORATALAZ;MARROQUINA;092;1;ROBOS CON FUERZA
2026-02-10;09;CHAMARTIN;NUEVA ESPAÑA;092;1;ACCIDENTE DE TRAFICO CON HERIDOS-VICTIMAS
2026-02-10;09;LATINA;LUCERO;092;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-02-10;09;RETIRO;PACIFICO;112;1;ACTUACION DE BOMBEROS
2026-02-10;09;FUENCARRAL - EL PARDO;PILAR;112;1;ACTUACION DE SAMUR / SUMMA
2026-02-10;09;RETIRO;ESTRELLA;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-02-10;09;RETIRO;PACIFICO;112;1;CONVIVENCIA: COLABORACIONES CON OTROS SERVICIOS
2026-02-10;09;SALAMANCA;CASTELLANA;112;1;GRANDES SUCESOS
2026-02-10;09;FUENCARRAL - EL PARDO;EL GOLOSO;112;1;INCIDENCIA 112
2026-02-10;09;Desconocido;Desconocido;092;1;INFORMACION AL CIUDADANO
2026-02-10;09;CHAMARTIN;HISPANOAMERICA;092;1;INFRACCION A OTRAS OOMM Y NORMAS
2026-02-10;09;CIUDAD LINEAL;COLINA;092;1;INFRACCION A OTRAS OOMM Y NORMAS
2026-02-10;09;BARAJAS;CASCO HISTORICO DE BARAJAS;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;09;CENTRO;CORTES;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;09;CIUDAD LINEAL;COLINA;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;09;MONCLOA - ARAVACA;ARGÜELLES;112;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;09;MONCLOA - ARAVACA;EL PLANTIO;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;09;MONCLOA - ARAVACA;VALDEZARZA;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;09;PUENTE DE VALLECAS;PALOMERAS BAJAS;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;09;SAN BLAS - CANILLEJAS;ARCOS;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;09;ARGANZUELA;PALOS DE LA FRONTERA;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-02-10;09;CHAMBERI;ARAPILES;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-02-10;09;CARABANCHEL;COMILLAS;112;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-02-10;09;MONCLOA - ARAVACA;CIUDAD UNIVERSITARIA;RADIO;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-02-10;09;HORTALEZA;APOSTOL SANTIAGO;112;1;ACTUACION DE SAMUR / SUMMA
2026-02-10;09;VILLAVERDE;ANGELES;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-02-10;09;CIUDAD LINEAL;PUEBLO NUEVO;092;1;ANOMALIAS EN VIA PUBLICA
2026-02-10;09;CHAMBERI;ALMAGRO;112;1;CONVIVENCIA: COLABORACIONES CON OTROS SERVICIOS
2026-02-10;09;CIUDAD LINEAL;PUEBLO NUEVO;112;1;HURTOS
2026-02-10;09;PUENTE DE VALLECAS;PALOMERAS BAJAS;112;1;HURTOS
2026-02-10;09;ARGANZUELA;LEGAZPI;092;1;INFORMACION AL CIUDADANO
2026-02-10;09;CHAMARTIN;NUEVA ESPAÑA;092;1;INFRACCION A OTRAS OOMM Y NORMAS
2026-02-10;09;TETUAN;CUATRO CAMINOS;092;1;INFRACCION A OTRAS OOMM Y NORMAS
2026-02-10;09;USERA;SAN FERMIN;092;1;INFRACCION A OTRAS OOMM Y NORMAS
2026-02-10;09;ARGANZUELA;DELICIAS;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;09;CHAMBERI;ALMAGRO;092;2;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;09;LATINA;AGUILAS;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;09;MONCLOA - ARAVACA;ARAVACA;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;09;MORATALAZ;MEDIA LEGUA;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;09;PUENTE DE VALLECAS;PORTAZGO;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;09;SALAMANCA;GOYA;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;09;MONCLOA - ARAVACA;ARGÜELLES;CISEM;1;MANIFESTACIONES / CONCENTRACIONES
2026-02-10;09;PUENTE DE VALLECAS;ENTREVIAS;092;1;NORMAS DE CONVIVENCIA
2026-02-10;09;CENTRO;EMBAJADORES;CISEVI;5;NOTA INFORMATIVA
2026-02-10;09;TETUAN;CUATRO CAMINOS;CISEVI;1;NOTA INFORMATIVA
2026-02-10;09;VILLAVERDE;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;CISEVI;1;NOTA INFORMATIVA
2026-02-10;09;RETIRO;LOS JERONIMOS;CISEM;1;OTRAS ACTUACIONES
2026-02-10;09;CIUDAD LINEAL;SAN PASCUAL;112;1;OTROS DELITOS...
2026-02-10;09;VILLA DE VALLECAS;CASCO HISTORICO DE VALLECAS;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-02-10;09;USERA;ORCASITAS;112;1;ROBOS CON FUERZA
2026-02-10;09;CENTRO;JUSTICIA;092;1;SEGURIDAD: COLABRACION CON OTROS CUERPOS O SERVICIOS
2026-02-10;09;CHAMBERI;TRAFALGAR;112;1;SUCESOS: COLABORACIONES CON OTROS SERVICIOS
2026-02-10;09;VICALVARO;CASCO HISTORICO DE VICALVARO;112;1;SUCESOS: COLABORACIONES CON OTROS SERVICIOS
2026-02-10;09;VILLAVERDE;ANGELES;092;1;SUSTRACCION DE VEHICULO
2026-02-10;10;LATINA;ALUCHE;112;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-02-10;10;FUENCARRAL - EL PARDO;PILAR;RADIO;1;ACTUACION DE SAMUR / SUMMA
2026-02-10;10;MONCLOA - ARAVACA;ARGÜELLES;112;1;ACTUACION DE SAMUR / SUMMA
2026-02-10;10;SAN BLAS - CANILLEJAS;HELLIN;112;1;ACTUACION DE SAMUR / SUMMA
2026-02-10;10;VILLAVERDE;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;112;1;ACTUACION DE SAMUR / SUMMA
2026-02-10;10;FUENCARRAL - EL PARDO;VALVERDE;092;2;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-02-10;10;FUENCARRAL - EL PARDO;VALVERDE;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-02-10;10;MONCLOA - ARAVACA;CASA DE CAMPO;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-02-10;10;CHAMBERI;ALMAGRO;RADIO;1;ANOMALIAS EN VIA PUBLICA
2026-02-10;10;CIUDAD LINEAL;LA CONCEPCION;112;1;ATROPELLOS
2026-02-10;10;RETIRO;LOS JERONIMOS;112;1;GRANDES SUCESOS
2026-02-10;10;CARABANCHEL;COMILLAS;092;1;INFRACCION A OTRAS OOMM Y NORMAS
2026-02-10;10;LATINA;ALUCHE;092;2;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;10;FUENCARRAL - EL PARDO;MIRASIERRA;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-02-10;10;PUENTE DE VALLECAS;NUMANCIA;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-02-10;10;PUENTE DE VALLECAS;PALOMERAS SURESTE;112;1;REYERTAS / AGRESIONES
2026-02-10;10;MONCLOA - ARAVACA;ARAVACA;092;1;ROBOS CON FUERZA
2026-02-10;10;RETIRO;ESTRELLA;112;1;ROBOS CON FUERZA
2026-02-10;10;VICALVARO;VALDEBERNARDO;092;1;RUIDOS MOLESTOS
2026-02-10;10;HORTALEZA;VALDEFUENTES;112;1;SUCESOS: COLABORACIONES CON OTROS SERVICIOS
2026-02-10;10;PUENTE DE VALLECAS;ENTREVIAS;092;1;SUCESOS: COLABORACIONES CON OTROS SERVICIOS
2026-02-10;10;SAN BLAS - CANILLEJAS;AMPOSTA;112;1;SUCESOS: COLABORACIONES CON OTROS SERVICIOS
2026-02-10;10;MONCLOA - ARAVACA;CIUDAD UNIVERSITARIA;092;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-02-10;10;CENTRO;UNIVERSIDAD;112;1;ACTUACION DE BOMBEROS
2026-02-10;10;FUENCARRAL - EL PARDO;VALVERDE;112;1;ACTUACION DE BOMBEROS
2026-02-10;10;ARGANZUELA;PALOS DE LA FRONTERA;112;1;ACTUACION DE SAMUR / SUMMA
2026-02-10;10;CARABANCHEL;PUERTA BONITA;112;1;ACTUACION DE SAMUR / SUMMA
2026-02-10;10;HORTALEZA;APOSTOL SANTIAGO;112;1;ACTUACION DE SAMUR / SUMMA
2026-02-10;10;HORTALEZA;PIOVERA;112;1;ACTUACION DE SAMUR / SUMMA
2026-02-10;10;ARGANZUELA;ATOCHA;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-02-10;10;CHAMARTIN;CASTILLA;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-02-10;10;PUENTE DE VALLECAS;NUMANCIA;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-02-10;10;CENTRO;CORTES;RADIO;1;ANOMALIAS EN VIA PUBLICA
2026-02-10;10;CHAMBERI;VALLEHERMOSO;092;1;ANOMALIAS EN VIA PUBLICA
2026-02-10;10;PUENTE DE VALLECAS;SAN DIEGO;112;1;ANOMALIAS EN VIA PUBLICA
2026-02-10;10;PUENTE DE VALLECAS;ENTREVIAS;092;1;INFORMACION AL CIUDADANO
2026-02-10;10;PUENTE DE VALLECAS;PALOMERAS BAJAS;092;1;INFORMACION AL CIUDADANO
2026-02-10;10;SALAMANCA;GUINDALERA;092;4;INFORMACION AL CIUDADANO
2026-02-10;10;MONCLOA - ARAVACA;ARGÜELLES;092;1;INFRACCION A OTRAS OOMM Y NORMAS
2026-02-10;10;VILLAVERDE;BUTARQUE;092;1;INFRACCION A OTRAS OOMM Y NORMAS
2026-02-10;10;BARAJAS;AEROPUERTO;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;10;CARABANCHEL;BUENAVISTA;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;10;CARABANCHEL;OPAÑEL;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;10;CARABANCHEL;PUERTA BONITA;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;10;CARABANCHEL;VISTA ALEGRE;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;10;CENTRO;UNIVERSIDAD;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;10;FUENCARRAL - EL PARDO;VALVERDE;092;5;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-02-10;10;MONCLOA - ARAVACA;CASA DE CAMPO;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
