Día de creación;Hora de creación;Distrito;Barrio;Origen;Incidentes;Descripcíon tipo de apertura
2026-04-20;15;SAN BLAS - CANILLEJAS;REJAS;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-04-20;15;TETUAN;BELLAS VISTAS;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-04-20;15;MONCLOA - ARAVACA;CASA DE CAMPO;112;1;REYERTAS / AGRESIONES
2026-04-20;15;VICALVARO;VALDERRIVAS;112;1;ROBOS CON FUERZA
2026-04-20;15;CENTRO;UNIVERSIDAD;092;1;RUIDOS MOLESTOS
2026-04-20;15;CARABANCHEL;ABRANTES;112;1;SUCESOS: COLABORACIONES CON OTROS SERVICIOS
2026-04-20;16;CIUDAD LINEAL;PUEBLO NUEVO;112;1;ACTUACION DE BOMBEROS
2026-04-20;16;ARGANZUELA;PALOS DE LA FRONTERA;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-20;16;CHAMARTIN;EL VISO;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-20;16;FUENCARRAL - EL PARDO;MIRASIERRA;112;2;ACTUACION DE SAMUR / SUMMA
2026-04-20;16;FUENCARRAL - EL PARDO;VALVERDE;092;1;ANOMALIAS EN VIA PUBLICA
2026-04-20;16;TETUAN;ALMENARA;092;1;ANOMALIAS EN VIA PUBLICA
2026-04-20;16;VILLA DE VALLECAS;ENSANCHE DE VALLECAS;112;1;ANOMALIAS EN VIA PUBLICA
2026-04-20;16;VICALVARO;CASCO HISTORICO DE VICALVARO;112;1;INCIDENCIA 112
2026-04-20;16;VILLA DE VALLECAS;CASCO HISTORICO DE VALLECAS;092;1;INFORMACION AL CIUDADANO
2026-04-20;16;CARABANCHEL;COMILLAS;092;1;INFRACCION A OTRAS OOMM Y NORMAS
2026-04-20;16;USERA;ALMENDRALES;092;1;INFRACCION A OTRAS OOMM Y NORMAS
2026-04-20;16;CARABANCHEL;COMILLAS;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-20;16;CARABANCHEL;SAN ISIDRO;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-20;16;CARABANCHEL;OPAÑEL;112;1;NORMAS DE CONVIVENCIA
2026-04-20;16;CENTRO;UNIVERSIDAD;092;1;NORMAS DE CONVIVENCIA
2026-04-20;16;SALAMANCA;GUINDALERA;092;2;NOTA INFORMATIVA
2026-04-20;16;CENTRO;PALACIO;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-04-20;16;CENTRO;PALACIO;112;1;REYERTAS / AGRESIONES
2026-04-20;16;CENTRO;PALACIO;092;1;RUIDOS MOLESTOS
2026-04-20;16;SALAMANCA;GUINDALERA;092;1;RUIDOS MOLESTOS
2026-04-20;16;FUENCARRAL - EL PARDO;LA PAZ;112;1;ACCIDENTE DE TRAFICO CON HERIDOS-VICTIMAS
2026-04-20;16;FUENCARRAL - EL PARDO;MIRASIERRA;EXTERNO;1;ACCIDENTE DE TRAFICO CON HERIDOS-VICTIMAS
2026-04-20;16;CIUDAD LINEAL;VENTAS;092;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-04-20;16;PUENTE DE VALLECAS;ENTREVIAS;112;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-04-20;16;VILLAVERDE;ANGELES;092;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-04-20;16;VICALVARO;CASCO HISTORICO DE VICALVARO;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-20;16;TETUAN;CUATRO CAMINOS;092;1;INFORMACION AL CIUDADANO
2026-04-20;16;MONCLOA - ARAVACA;ARAVACA;092;1;INFRACCION A OTRAS OOMM Y NORMAS
2026-04-20;16;CIUDAD LINEAL;PUEBLO NUEVO;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-20;16;MORATALAZ;FONTARRON;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-20;16;PUENTE DE VALLECAS;NUMANCIA;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-20;16;RETIRO;ADELFAS;112;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-20;16;VILLAVERDE;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-20;16;CENTRO;JUSTICIA;092;1;NORMAS DE CONVIVENCIA
2026-04-20;16;FUENCARRAL - EL PARDO;PILAR;092;1;NORMAS DE CONVIVENCIA
2026-04-20;16;CARABANCHEL;VISTA ALEGRE;112;1;OTROS DELITOS...
2026-04-20;16;MONCLOA - ARAVACA;CIUDAD UNIVERSITARIA;112;1;OTROS DELITOS...
2026-04-20;16;SALAMANCA;GOYA;112;1;ROBOS CON FUERZA
2026-04-20;16;PUENTE DE VALLECAS;PALOMERAS SURESTE;112;1;ACCIDENTE DE TRAFICO CON HERIDOS-VICTIMAS
2026-04-20;16;FUENCARRAL - EL PARDO;VALVERDE;112;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-04-20;16;RETIRO;LOS JERONIMOS;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-20;16;SAN BLAS - CANILLEJAS;REJAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-20;16;TETUAN;VALDEACEDERAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-20;16;SALAMANCA;CASTELLANA;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-04-20;16;VILLAVERDE;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-04-20;16;CARABANCHEL;OPAÑEL;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-04-20;16;CENTRO;PALACIO;092;2;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-20;16;LATINA;LUCERO;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-20;16;RETIRO;ADELFAS;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-20;16;USERA;SAN FERMIN;092;2;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-20;16;VILLA DE VALLECAS;ENSANCHE DE VALLECAS;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-20;16;ARGANZUELA;PALOS DE LA FRONTERA;092;1;NORMAS DE CONVIVENCIA
2026-04-20;16;FUENCARRAL - EL PARDO;MIRASIERRA;092;1;NORMAS DE CONVIVENCIA
2026-04-20;16;TETUAN;CASTILLEJOS;092;1;RUIDOS MOLESTOS
2026-04-20;16;CHAMARTIN;PROSPERIDAD;112;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-04-20;16;FUENCARRAL - EL PARDO;PEÑAGRANDE;112;1;ACTUACION DE BOMBEROS
2026-04-20;16;HORTALEZA;APOSTOL SANTIAGO;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-20;16;SAN BLAS - CANILLEJAS;ROSAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-20;16;TETUAN;ALMENARA;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-20;16;TETUAN;CASTILLEJOS;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-20;16;CHAMARTIN;PROSPERIDAD;112;1;DELITOS CONTRA LA SEGURIDAD VIAL
2026-04-20;16;LATINA;AGUILAS;112;1;INCIDENCIA 112
2026-04-20;16;SALAMANCA;GUINDALERA;092;5;INFORMACION AL CIUDADANO
2026-04-20;16;VILLA DE VALLECAS;ENSANCHE DE VALLECAS;092;2;INFORMACION AL CIUDADANO
2026-04-20;16;CARABANCHEL;PUERTA BONITA;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-20;16;CHAMBERI;TRAFALGAR;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-20;16;FUENCARRAL - EL PARDO;EL GOLOSO;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-20;16;HORTALEZA;VALDEFUENTES;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-20;16;LATINA;AGUILAS;092;2;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-20;16;HORTALEZA;PIOVERA;112;1;SUCESOS: COLABORACIONES CON OTROS SERVICIOS
2026-04-20;17;MONCLOA - ARAVACA;ARAVACA;112;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-04-20;17;TETUAN;CUATRO CAMINOS;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-20;17;CIUDAD LINEAL;PUEBLO NUEVO;112;1;ANOMALIAS EN VIA PUBLICA
2026-04-20;17;SAN BLAS - CANILLEJAS;SIMANCAS;112;1;INCIDENCIA 112
2026-04-20;17;TETUAN;VALDEACEDERAS;112;1;INCIDENCIA 112
2026-04-20;17;SALAMANCA;GUINDALERA;092;5;INFORMACION AL CIUDADANO
2026-04-20;17;CIUDAD LINEAL;VENTAS;092;1;INFRACCION A OTRAS OOMM Y NORMAS
2026-04-20;17;CARABANCHEL;OPAÑEL;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-20;17;CENTRO;UNIVERSIDAD;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-20;17;HORTALEZA;VALDEFUENTES;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-20;17;PUENTE DE VALLECAS;SAN DIEGO;092;1;NORMAS DE CONVIVENCIA
2026-04-20;17;USERA;ZOFIO;092;1;NOTA INFORMATIVA
2026-04-20;17;ARGANZUELA;CHOPERA;112;1;OTROS DELITOS...
2026-04-20;17;CENTRO;PALACIO;112;1;OTROS DELITOS...
2026-04-20;17;VICALVARO;CASCO HISTORICO DE VICALVARO;112;1;OTROS DELITOS...
2026-04-20;17;RETIRO;NIÑO JESUS;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-04-20;17;CARABANCHEL;VISTA ALEGRE;112;1;REYERTAS / AGRESIONES
2026-04-20;17;CARABANCHEL;VISTA ALEGRE;092;1;RUIDOS MOLESTOS
2026-04-20;17;CHAMARTIN;PROSPERIDAD;112;1;RUIDOS MOLESTOS
2026-04-20;17;CHAMBERI;TRAFALGAR;092;1;SUSTRACCION DE VEHICULO
2026-04-20;17;CENTRO;UNIVERSIDAD;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-20;17;CIUDAD LINEAL;COLINA;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-20;17;CIUDAD LINEAL;LA CONCEPCION;112;2;ACTUACION DE SAMUR / SUMMA
2026-04-20;17;CIUDAD LINEAL;VENTAS;112;2;ACTUACION DE SAMUR / SUMMA
2026-04-20;17;HORTALEZA;VALDEFUENTES;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-20;17;LATINA;ALUCHE;112;2;ACTUACION DE SAMUR / SUMMA
2026-04-20;17;LATINA;PUERTA DEL ANGEL;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-20;17;BARAJAS;AEROPUERTO;112;1;INCIDENCIA 112
2026-04-20;17;VILLAVERDE;SAN CRISTOBAL;092;1;INFORMACION AL CIUDADANO
2026-04-20;17;CHAMARTIN;NUEVA ESPAÑA;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-20;17;MONCLOA - ARAVACA;VALDEMARIN;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-20;17;CENTRO;EMBAJADORES;112;1;NORMAS DE CONVIVENCIA
2026-04-20;17;VICALVARO;CASCO HISTORICO DE VICALVARO;092;1;RESOLUCION CONFLICTOS PRIVADOS
2026-04-20;17;BARAJAS;AEROPUERTO;112;1;ROBOS CON FUERZA
2026-04-20;17;SALAMANCA;LISTA;112;1;ROBOS CON FUERZA
2026-04-20;17;CENTRO;EMBAJADORES;RADIO;1;SUCESOS: COLABORACIONES CON OTROS SERVICIOS
2026-04-20;17;MONCLOA - ARAVACA;CIUDAD UNIVERSITARIA;112;1;VIOLENCIA DE GENERO Y FAMILIAR
2026-04-20;17;SALAMANCA;CASTELLANA;112;2;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-04-20;17;VICALVARO;VALDEBERNARDO;092;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-04-20;17;CHAMARTIN;CIUDAD JARDIN;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-20;17;SAN BLAS - CANILLEJAS;ARCOS;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-20;17;LATINA;CUATRO VIENTOS;112;1;ANOMALIAS EN VIA PUBLICA
2026-04-20;17;TETUAN;BERRUGUETE;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-04-20;17;CENTRO;EMBAJADORES;112;1;CONVIVENCIA: COLABORACIONES CON OTROS SERVICIOS
2026-04-20;17;FUENCARRAL - EL PARDO;EL PARDO;112;1;INCIDENCIA 112
2026-04-20;17;FUENCARRAL - EL PARDO;MIRASIERRA;112;1;INCIDENCIA 112
2026-04-20;17;SAN BLAS - CANILLEJAS;SIMANCAS;092;1;INFORMACION AL CIUDADANO
2026-04-20;17;TETUAN;VALDEACEDERAS;092;1;INFORMACION AL CIUDADANO
2026-04-20;17;CIUDAD LINEAL;COSTILLARES;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-20;17;HORTALEZA;VALDEFUENTES;112;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-20;17;MONCLOA - ARAVACA;ARAVACA;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-20;17;MORATALAZ;FONTARRON;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-20;17;PUENTE DE VALLECAS;NUMANCIA;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-20;17;USERA;ORCASUR;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-20;17;CENTRO;JUSTICIA;092;1;NORMAS DE CONVIVENCIA
2026-04-20;17;CENTRO;SOL;092;1;NORMAS DE CONVIVENCIA
2026-04-20;17;CENTRO;CORTES;112;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-04-20;17;VICALVARO;VALDERRIVAS;092;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-04-20;17;HORTALEZA;PINAR DEL REY;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-20;17;VICALVARO;CASCO HISTORICO DE VICALVARO;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-04-20;17;CENTRO;UNIVERSIDAD;092;1;HURTOS
2026-04-20;17;FUENCARRAL - EL PARDO;PEÑAGRANDE;092;1;INFORMACION AL CIUDADANO
2026-04-20;17;SALAMANCA;RECOLETOS;092;1;INFORMACION AL CIUDADANO
2026-04-20;17;ARGANZUELA;CHOPERA;092;1;INFRACCION A OTRAS OOMM Y NORMAS
2026-04-20;17;LATINA;ALUCHE;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-20;17;PUENTE DE VALLECAS;PALOMERAS BAJAS;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-20;17;TETUAN;CASTILLEJOS;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-20;17;SALAMANCA;GUINDALERA;092;1;NOTA INFORMATIVA
2026-04-20;17;CIUDAD LINEAL;VENTAS;112;2;OTROS DELITOS...
2026-04-20;17;RETIRO;NIÑO JESUS;092;1;RESOLUCION CONFLICTOS PRIVADOS
2026-04-20;17;ARGANZUELA;CHOPERA;112;1;ROBOS CON FUERZA
2026-04-20;17;SAN BLAS - CANILLEJAS;ARCOS;092;1;RUIDOS MOLESTOS
2026-04-20;17;TETUAN;CUATRO CAMINOS;092;1;RUIDOS MOLESTOS
2026-04-20;17;VILLAVERDE;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;092;1;SEG.VIAL: COLABORACION EN MATERIA DE TRAFICO Y MOVILIDAD
2026-04-20;17;USERA;PRADOLONGO;112;1;SUCESOS: COLABORACIONES CON OTROS SERVICIOS
2026-04-20;18;MORATALAZ;FONTARRON;112;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-04-20;18;FUENCARRAL - EL PARDO;VALVERDE;112;2;ACTUACION DE SAMUR / SUMMA
2026-04-20;18;TETUAN;ALMENARA;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-20;18;VILLA DE VALLECAS;CASCO HISTORICO DE VALLECAS;092;1;ACTUACION DE SAMUR / SUMMA
2026-04-20;18;CHAMBERI;TRAFALGAR;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-04-20;18;RETIRO;ESTRELLA;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-04-20;18;ARGANZUELA;LEGAZPI;092;1;ANOMALIAS EN VIA PUBLICA
2026-04-20;18;MONCLOA - ARAVACA;VALDEZARZA;112;1;INCIDENCIA 112
2026-04-20;18;PUENTE DE VALLECAS;PALOMERAS BAJAS;092;1;INFORMACION AL CIUDADANO
2026-04-20;18;SAN BLAS - CANILLEJAS;CANILLEJAS;092;1;INFORMACION AL CIUDADANO
2026-04-20;18;CHAMARTIN;HISPANOAMERICA;092;1;INFRACCION A OTRAS OOMM Y NORMAS
2026-04-20;18;PUENTE DE VALLECAS;NUMANCIA;092;1;INFRACCION A OTRAS OOMM Y NORMAS
2026-04-20;18;MONCLOA - ARAVACA;ARGÜELLES;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-20;18;SAN BLAS - CANILLEJAS;CANILLEJAS;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-20;18;VICALVARO;CASCO HISTORICO DE VICALVARO;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-20;18;CENTRO;CORTES;112;1;NORMAS DE CONVIVENCIA
2026-04-20;18;CENTRO;UNIVERSIDAD;112;1;REYERTAS / AGRESIONES
2026-04-20;18;CARABANCHEL;SAN ISIDRO;112;1;SUCESOS: COLABORACIONES CON OTROS SERVICIOS
2026-04-20;18;LATINA;PUERTA DEL ANGEL;112;1;ACCIDENTE DE TRAFICO CON HERIDOS-VICTIMAS
2026-04-20;18;TETUAN;CUATRO CAMINOS;112;1;ACTUACION DE BOMBEROS
2026-04-20;18;CENTRO;EMBAJADORES;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-20;18;CHAMBERI;ALMAGRO;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-20;18;MONCLOA - ARAVACA;ARGÜELLES;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-20;18;RETIRO;ADELFAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-20;18;CHAMARTIN;PROSPERIDAD;092;1;ACTUACIONES ADVAS. EN LOCALES PUBLICOS Y DE OCIO
2026-04-20;18;CARABANCHEL;BUENAVISTA;092;3;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-04-20;18;CARABANCHEL;VISTA ALEGRE;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-04-20;18;HORTALEZA;VALDEFUENTES;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-04-20;18;PUENTE DE VALLECAS;NUMANCIA;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-04-20;18;TETUAN;ALMENARA;092;1;ANOMALIAS EN VIA PUBLICA
2026-04-20;18;ARGANZUELA;PALOS DE LA FRONTERA;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-04-20;18;CENTRO;SOL;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-04-20;18;PUENTE DE VALLECAS;PALOMERAS SURESTE;112;1;CONVIVENCIA: COLABORACIONES CON OTROS SERVICIOS
2026-04-20;18;VICALVARO;CASCO HISTORICO DE VICALVARO;112;1;INCIDENCIA 112
2026-04-20;18;VILLA DE VALLECAS;CASCO HISTORICO DE VALLECAS;112;1;INCIDENCIA 112
2026-04-20;18;CHAMBERI;ARAPILES;092;1;INFORMACION AL CIUDADANO
2026-04-20;18;CENTRO;EMBAJADORES;092;1;INFRACCION A OTRAS OOMM Y NORMAS
2026-04-20;18;ARGANZUELA;IMPERIAL;112;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-20;18;CARABANCHEL;OPAÑEL;092;4;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-20;18;CIUDAD LINEAL;VENTAS;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-20;18;LATINA;PUERTA DEL ANGEL;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-20;18;PUENTE DE VALLECAS;PALOMERAS BAJAS;112;1;OTROS DELITOS...
2026-04-20;18;MONCLOA - ARAVACA;CASA DE CAMPO;092;1;RESOLUCION CONFLICTOS PRIVADOS
2026-04-20;18;VICALVARO;CASCO HISTORICO DE VICALVARO;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-04-20;18;PUENTE DE VALLECAS;PALOMERAS SURESTE;112;1;SUCESOS: COLABORACIONES CON OTROS SERVICIOS
2026-04-20;18;HORTALEZA;VALDEFUENTES;112;1;ACCIDENTE DE TRAFICO CON HERIDOS-VICTIMAS
2026-04-20;18;ARGANZUELA;IMPERIAL;112;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-04-20;18;SALAMANCA;RECOLETOS;092;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-04-20;18;USERA;ALMENDRALES;112;1;ACTUACION DE BOMBEROS
2026-04-20;18;ARGANZUELA;CHOPERA;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-20;18;CIUDAD LINEAL;QUINTANA;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-20;18;SALAMANCA;GUINDALERA;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-04-20;18;PUENTE DE VALLECAS;NUMANCIA;112;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-04-20;18;SALAMANCA;GUINDALERA;092;2;INFORMACION AL CIUDADANO
2026-04-20;18;SALAMANCA;FUENTE DEL BERRO;092;1;INFRACCION A OTRAS OOMM Y NORMAS
2026-04-20;18;SALAMANCA;RECOLETOS;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-20;18;CHAMBERI;VALLEHERMOSO;092;1;NORMAS DE CONVIVENCIA
2026-04-20;18;CIUDAD LINEAL;PUEBLO NUEVO;112;1;NORMAS DE CONVIVENCIA
2026-04-20;18;ARGANZUELA;PALOS DE LA FRONTERA;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-04-20;18;CENTRO;EMBAJADORES;112;2;RESOLUCION CONFLICTOS PRIVADOS
2026-04-20;18;CENTRO;PALACIO;092;1;RESOLUCION CONFLICTOS PRIVADOS
2026-04-20;18;LATINA;LUCERO;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-04-20;18;CARABANCHEL;ABRANTES;112;1;REYERTAS / AGRESIONES
2026-04-20;18;ARGANZUELA;DELICIAS;092;1;RUIDOS MOLESTOS
2026-04-20;18;CENTRO;EMBAJADORES;092;1;RUIDOS MOLESTOS
2026-04-20;18;Desconocido;Desconocido;112;1;SUCESOS: COLABORACIONES CON OTROS SERVICIOS
2026-04-20;18;ARGANZUELA;IMPERIAL;RADIO;1;ACCIDENTE DE TRAFICO CON HERIDOS-VICTIMAS
2026-04-20;18;BARAJAS;AEROPUERTO;112;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-04-20;18;RETIRO;NIÑO JESUS;092;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-04-20;18;CARABANCHEL;COMILLAS;112;1;ACTUACION DE BOMBEROS
2026-04-20;18;SALAMANCA;LISTA;112;1;ACTUACION DE BOMBEROS
2026-04-20;18;LATINA;AGUILAS;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-04-20;18;PUENTE DE VALLECAS;PORTAZGO;092;1;ANOMALIAS EN VIA PUBLICA
2026-04-20;18;SAN BLAS - CANILLEJAS;EL SALVADOR;092;1;ANOMALIAS EN VIA PUBLICA
2026-04-20;18;USERA;ORCASUR;RADIO;2;ANOMALIAS EN VIA PUBLICA
2026-04-20;18;SALAMANCA;GOYA;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-04-20;18;CIUDAD LINEAL;PUEBLO NUEVO;112;1;CONVIVENCIA: COLABORACIONES CON OTROS SERVICIOS
2026-04-20;18;FUENCARRAL - EL PARDO;MIRASIERRA;112;1;CONVIVENCIA: COLABORACIONES CON OTROS SERVICIOS
2026-04-20;18;ARGANZUELA;PALOS DE LA FRONTERA;092;1;INFORMACION AL CIUDADANO
2026-04-20;18;FUENCARRAL - EL PARDO;PEÑAGRANDE;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-20;18;HORTALEZA;PINAR DEL REY;092;2;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-20;18;LATINA;LOS CARMENES;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-20;18;VILLAVERDE;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;112;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-20;18;SALAMANCA;GUINDALERA;092;2;NOTA INFORMATIVA
2026-04-20;18;LATINA;PUERTA DEL ANGEL;112;1;OTROS DELITOS...
2026-04-20;18;BARAJAS;AEROPUERTO;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-04-20;18;RETIRO;LOS JERONIMOS;092;1;RESOLUCION CONFLICTOS PRIVADOS
2026-04-20;18;TETUAN;ALMENARA;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-04-20;18;MONCLOA - ARAVACA;CASA DE CAMPO;092;1;REYERTAS / AGRESIONES
2026-04-20;18;CHAMARTIN;EL VISO;112;1;ROBOS CON FUERZA
2026-04-20;18;SALAMANCA;GUINDALERA;092;1;RUIDOS MOLESTOS
2026-04-20;18;VILLAVERDE;LOS ROSALES;092;1;SEG.VIAL: COLABORACION EN MATERIA DE TRAFICO Y MOVILIDAD
2026-04-20;18;SAN BLAS - CANILLEJAS;SIMANCAS;092;1;SUSTRACCION DE VEHICULO
2026-04-20;18;TETUAN;BELLAS VISTAS;112;1;SUSTRACCION DE VEHICULO
2026-04-20;18;PUENTE DE VALLECAS;SAN DIEGO;092;1;VENTA AMBULANTE
2026-04-20;19;CARABANCHEL;SAN ISIDRO;112;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-04-20;19;USERA;MOSCARDO;092;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-04-20;19;CARABANCHEL;VISTA ALEGRE;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-20;19;CIUDAD LINEAL;PUEBLO NUEVO;092;1;ACTUACION DE SAMUR / SUMMA
2026-04-20;19;MONCLOA - ARAVACA;CASA DE CAMPO;112;2;ACTUACION DE SAMUR / SUMMA
2026-04-20;19;PUENTE DE VALLECAS;PALOMERAS BAJAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-20;19;SAN BLAS - CANILLEJAS;ROSAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-20;19;CHAMBERI;RIOS ROSAS;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-04-20;19;CHAMBERI;TRAFALGAR;112;1;GRANDES SUCESOS
2026-04-20;19;CENTRO;SOL;092;1;HURTOS
